Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027302"",""R-HSA-9027302"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018901"",""R-HSA-9018901"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018874"",""R-HSA-9018874"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018867"",""R-HSA-9018867"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1497810"",""R-HSA-1497810"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5340226"",""R-HSA-5340226"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1497869"",""R-HSA-1497869"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602295"",""R-HSA-5602295"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211951"",""R-HSA-211951"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786239"",""R-HSA-6786239"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76494"",""R-HSA-76494"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211923"",""R-HSA-211923"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937419"",""R-HSA-8937419"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423664"",""R-HSA-5423664"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423637"",""R-HSA-5423637"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423672"",""R-HSA-5423672"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423678"",""R-HSA-5423678"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156526"",""R-HSA-156526"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423647"",""R-HSA-5423647"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149519"",""R-HSA-3149519"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149518"",""R-HSA-3149518"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3095889"",""R-HSA-3095889"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2855252"",""R-HSA-2855252"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1475414"",""R-HSA-1475414"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1497794"",""R-HSA-1497794"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-350869"",""R-HSA-350869"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209772"",""R-HSA-209772"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73646"",""R-HSA-73646"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-196372"",""R-HSA-196372"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936442"",""R-HSA-8936442"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194036"",""R-HSA-194036"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194023"",""R-HSA-194023"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193961"",""R-HSA-193961"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193099"",""R-HSA-193099"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193072"",""R-HSA-193072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193981"",""R-HSA-193981"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193073"",""R-HSA-193073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193060"",""R-HSA-193060"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193073"",""R-HSA-193073"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936442"",""R-HSA-8936442"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193099"",""R-HSA-193099"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71691"",""R-HSA-71691"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193070"",""R-HSA-193070"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71691"",""R-HSA-71691"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193997"",""R-HSA-193997"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194017"",""R-HSA-194017"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193995"",""R-HSA-193995"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193965"",""R-HSA-193965"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193065"",""R-HSA-193065"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193054"",""R-HSA-193054"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193101"",""R-HSA-193101"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191999"",""R-HSA-191999"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193460"",""R-HSA-193460"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192054"",""R-HSA-192054"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193393"",""R-HSA-193393"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192123"",""R-HSA-192123"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862152"",""R-HSA-8862152"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952873"",""R-HSA-8952873"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5696822"",""R-HSA-5696822"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211950"",""R-HSA-211950"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193143"",""R-HSA-193143"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693390"",""R-HSA-5693390"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193143"",""R-HSA-193143"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211951"",""R-HSA-211951"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693390"",""R-HSA-5693390"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211951"",""R-HSA-211951"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209765"",""R-HSA-209765"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209868"",""R-HSA-209868"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209845"",""R-HSA-209845"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193068"",""R-HSA-193068"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193981"",""R-HSA-193981"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193072"",""R-HSA-193072"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193099"",""R-HSA-193099"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193064"",""R-HSA-193064"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193070"",""R-HSA-193070"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-469659"",""R-HSA-469659"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193143"",""R-HSA-193143"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193060"",""R-HSA-193060"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193964"",""R-HSA-193964"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192065"",""R-HSA-192065"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192051"",""R-HSA-192051"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192036"",""R-HSA-192036"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192033"",""R-HSA-192033"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192160"",""R-HSA-192160"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192157"",""R-HSA-192157"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192067"",""R-HSA-192067"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192061"",""R-HSA-192061"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192178"",""R-HSA-192178"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193709"",""R-HSA-193709"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191972"",""R-HSA-191972"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-193845"",""R-HSA-193845"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191983"",""R-HSA-191983"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191352"",""R-HSA-191352"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-194678"",""R-HSA-194678"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191402"",""R-HSA-191402"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191299"",""R-HSA-191299"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211873"",""R-HSA-211873"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027321"",""R-HSA-9027321"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027043"",""R-HSA-9027043"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027042"",""R-HSA-9027042"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027044"",""R-HSA-9027044"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027302"",""R-HSA-9027302"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018901"",""R-HSA-9018901"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018874"",""R-HSA-9018874"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018867"",""R-HSA-9018867"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1497810"",""R-HSA-1497810"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5340226"",""R-HSA-5340226"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1497869"",""R-HSA-1497869"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5602295"",""R-HSA-5602295"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211951"",""R-HSA-211951"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6786239"",""R-HSA-6786239"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-76494"",""R-HSA-76494"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-211923"",""R-HSA-211923"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937419"",""R-HSA-8937419"")","Jassal, B"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6810594"",""R-HSA-6810594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5423664"",""R-HSA-5423664"")","Jassal, B"
